time [s],id,pos_x,pos_y,angle [deg],speed [m/s]
121.0,4,10734.28,5011.18,69.49,3.41
121.0,5,11798.97,5170.39,11.45,5.51
121.0,6,11011.77,5788.76,123.71,6.4
121.0,7,11487.13,5421.52,277.56,0.0
121.0,8,12134.36,5616.5,21.06,0.0
121.0,9,10837.63,5453.57,252.05,10.02
122.0,0,12001.92,5364.58,314.6,0.0
122.0,1,10730.38,5781.66,163.75,0.0
122.0,3,11414.33,5288.37,46.3,0.0
122.0,4,10739.19,5012.63,73.53,5.12
122.0,5,11799.54,5178.08,4.21,7.71
122.0,6,11019.11,5786.12,107.58,7.83
122.0,7,11487.13,5421.52,277.56,0.0
122.0,8,12134.36,5616.5,21.06,0.0
122.0,9,10827.15,5450.17,252.05,11.03
123.0,0,12001.92,5364.58,314.6,0.0
123.0,1,10730.38,5781.66,163.75,0.0
123.0,3,11414.33,5288.37,46.3,0.0
123.0,4,10745.52,5014.09,77.5,6.49
123.0,5,11800.24,5187.64,4.21,9.59
123.0,6,11028.39,5783.85,103.7,9.56
123.0,7,11487.13,5421.52,277.56,0.0
123.0,8,12134.36,5616.5,21.06,0.0
123.0,9,10821.05,5447.87,248.51,6.53
124.0,0,12001.92,5364.58,314.6,0.0
124.0,1,10730.38,5781.66,163.75,0.0
124.0,3,11414.33,5288.37,46.3,0.0
124.0,4,10753.8,5016.53,70.18,8.66
124.0,5,11801.06,5198.82,4.21,11.21
124.0,6,11040.17,5780.98,103.7,12.12
124.0,7,11487.13,5421.52,277.56,0.0
124.0,8,12134.36,5616.5,21.06,0.0
124.0,9,10817.03,5443.78,220.63,5.96
125.0,0,12001.92,5364.58,314.6,0.0
125.0,1,10730.38,5781.66,163.75,0.0
125.0,3,11414.33,5288.37,46.3,0.0
125.0,4,10761.09,5020.27,59.8,8.22
125.0,5,11801.86,5209.62,4.21,10.83
125.0,6,11053.48,5777.74,103.7,13.7
125.0,7,11487.13,5421.52,277.56,0.0
125.0,8,12134.36,5616.5,21.06,0.0
125.0,9,10817.03,5437.37,175.69,6.53
126.0,0,12001.92,5364.58,314.6,0.0
126.0,1,10730.38,5781.66,163.75,0.0
126.0,3,11414.33,5288.37,46.3,0.0
126.0,4,10764.3,5023.22,48.83,4.38
126.0,5,11802.7,5221.06,4.21,11.47
126.0,6,11066.56,5774.55,103.7,13.47
126.0,7,11487.13,5421.52,277.56,0.0
126.0,8,12134.36,5616.5,21.06,0.0
126.0,9,10819.46,5429.1,163.65,8.62
127.0,0,12001.92,5364.58,314.6,0.0
127.0,1,10730.38,5781.66,163.75,0.0
127.0,3,11414.33,5288.37,46.3,0.0
127.0,4,10767.8,5028.13,33.19,6.05
127.0,5,11803.49,5231.71,4.21,10.68
127.0,6,11079.78,5771.32,103.7,13.61
127.0,7,11487.13,5421.52,277.56,0.0
127.0,8,12134.36,5616.5,21.06,0.0
127.0,9,10822.59,5418.42,163.65,11.13
128.0,0,12001.92,5364.58,314.6,0.0
128.0,1,10730.38,5781.66,163.75,0.0
128.0,3,11414.33,5288.37,46.3,0.0
128.0,4,10766.61,5035.69,342.46,7.9
128.0,5,11804.27,5242.38,4.21,10.7
128.0,6,11088.64,5769.17,103.7,9.11
128.0,7,11487.13,5421.52,277.56,0.0
128.0,8,12134.36,5616.5,21.06,0.0
128.0,9,10825.69,5407.87,163.65,11.0
129.0,0,12001.92,5364.58,314.6,0.0
129.0,1,10730.38,5781.66,163.75,0.0
129.0,3,11414.33,5288.37,46.3,0.0
129.0,4,10763.19,5044.02,337.73,9.01
129.0,5,11795.05,5245.24,277.64,11.04
129.0,6,11094.43,5768.57,94.46,5.88
129.0,7,11487.13,5421.52,277.56,0.0
129.0,8,12134.36,5616.5,21.06,0.0
129.0,9,10828.68,5397.68,163.65,10.62
130.0,0,12001.92,5364.58,314.6,0.0
130.0,1,10730.38,5781.66,163.75,0.0
130.0,3,11414.33,5288.37,46.3,0.0
130.0,4,10761.23,5048.83,337.73,5.19
130.0,5,11784.52,5246.66,277.64,10.63
130.0,6,11099.89,5773.18,38.07,7.56
130.0,7,11487.13,5421.52,277.56,0.0
130.0,8,12134.36,5616.5,21.06,0.0
130.0,9,10831.98,5386.42,163.65,11.73
131.0,0,12001.92,5364.58,314.6,0.0
131.0,1,10730.38,5781.66,163.75,0.0
131.0,3,11414.33,5288.37,46.3,0.0
131.0,4,10758.89,5049.74,312.89,2.81
131.0,5,11773.93,5247.91,276.64,10.65
131.0,6,11102.17,5781.13,13.81,8.28
131.0,7,11487.13,5421.52,277.56,0.0
131.0,8,12134.36,5616.5,21.06,0.0
131.0,9,10835.22,5375.38,163.65,11.5
132.0,0,12001.92,5364.58,314.6,0.0
132.0,1,10730.38,5781.66,163.75,0.0
132.0,3,11414.33,5288.37,46.3,0.0
132.0,4,10758.32,5047.48,240.2,2.47
132.0,5,11762.73,5249.1,275.54,11.27
132.0,6,11104.66,5791.25,13.81,10.41
132.0,7,11487.13,5421.52,277.56,0.0
132.0,8,12134.36,5616.5,21.06,0.0
132.0,9,10838.37,5364.64,163.65,11.2
133.0,0,12001.92,5364.58,314.6,0.0
133.0,1,10730.38,5781.66,163.75,0.0
133.0,3,11414.33,5288.37,46.3,0.0
133.0,4,10759.93,5043.57,160.25,4.23
133.0,5,11762.09,5259.06,358.4,10.29
133.0,6,11107.76,5803.88,13.81,13.01
133.0,7,11487.13,5421.52,277.56,0.0
133.0,8,12134.36,5616.5,21.06,0.0
133.0,9,10841.94,5353.97,160.28,11.26
134.0,0,12001.92,5364.58,314.6,0.0
134.0,1,10730.38,5781.66,163.75,0.0
134.0,3,11414.33,5288.37,46.3,0.0
134.0,4,10762.37,5037.6,157.73,6.45
134.0,5,11761.8,5269.4,358.4,10.35
134.0,6,11110.09,5813.33,13.81,9.72
134.0,7,11487.13,5421.52,277.56,0.0
134.0,8,12134.36,5616.5,21.06,0.0
134.0,9,10845.87,5343.99,158.37,10.73
135.0,0,12001.92,5364.58,314.6,0.0
135.0,1,10730.38,5781.66,163.75,0.0
135.0,3,11414.33,5288.37,46.3,0.0
135.0,4,10764.6,5032.15,157.73,5.88
135.0,5,11762.19,5275.2,4.72,5.85
135.0,6,11110.99,5819.46,7.07,6.21
135.0,7,11487.13,5421.52,277.56,0.0
135.0,8,12134.36,5616.5,21.06,0.0
135.0,9,10849.79,5334.11,158.37,10.63
136.0,0,12001.92,5364.58,314.6,0.0
136.0,1,10730.38,5781.66,163.75,0.0
136.0,3,11414.33,5288.37,46.3,0.0
136.0,4,10765.31,5025.03,179.57,7.29
136.0,5,11766.18,5279.18,48.97,5.88
136.0,6,11107.1,5824.6,314.21,6.95
136.0,7,11487.13,5421.52,277.56,0.0
136.0,8,12134.36,5616.5,21.06,0.0
136.0,9,10853.93,5323.66,158.37,11.24
137.0,0,12001.92,5364.58,314.6,0.0
137.0,1,10730.38,5781.66,163.75,0.0
137.0,3,11414.33,5288.37,46.3,0.0
137.0,4,10764.57,5016.27,181.25,8.87
137.0,5,11771.96,5280.91,74.09,6.05
137.0,6,11099.71,5824.72,269.78,7.45
137.0,7,11487.13,5421.52,277.56,0.0
137.0,8,12134.36,5616.5,21.06,0.0
137.0,9,10858.17,5312.96,158.37,11.5
138.0,0,12001.92,5364.58,314.6,0.0
138.0,1,10730.38,5781.66,163.75,0.0
138.0,3,11414.33,5288.37,46.3,0.0
138.0,4,10768.58,5006.67,154.85,10.46
138.0,5,11779.52,5281.32,86.88,7.57
138.0,6,11091.1,5827.06,285.22,8.93
138.0,7,11487.13,5421.52,277.56,0.0
138.0,8,12134.36,5616.5,21.06,0.0
138.0,9,10862.47,5302.14,158.37,11.64
139.0,0,12001.92,5364.58,314.6,0.0
139.0,1,10730.38,5781.66,163.75,0.0
139.0,3,11414.33,5288.37,46.3,0.0
139.0,4,10773.68,4995.82,154.85,11.99
139.0,5,11789.63,5281.87,86.88,10.12
139.0,6,11080.02,5830.08,285.22,11.49
139.0,7,11487.13,5421.52,277.56,0.0
139.0,8,12134.36,5616.5,21.06,0.0
139.0,9,10866.59,5291.73,158.37,11.19
140.0,0,12001.92,5364.58,314.6,0.0
140.0,1,10730.38,5781.66,163.75,0.0
140.0,3,11414.33,5288.37,46.3,0.0
140.0,4,10778.82,4983.64,161.51,13.69
140.0,5,11799.87,5282.43,86.88,10.25
140.0,6,11066.61,5833.73,285.22,13.9
140.0,7,11487.13,5421.52,277.56,0.0
140.0,8,12134.36,5616.5,21.06,0.0
140.0,9,10870.93,5280.79,158.37,11.77
141.0,0,12001.92,5364.58,314.6,0.0
141.0,1,10730.38,5781.66,163.75,0.0
141.0,3,11414.33,5288.37,46.3,0.0
141.0,4,10767.13,4976.61,239.15,13.64
141.0,5,11811.26,5282.83,88.18,11.4
141.0,6,11052.96,5837.25,284.45,14.09
141.0,7,11487.13,5421.52,277.56,0.0
141.0,8,12134.36,5616.5,21.06,0.0
141.0,9,10873.61,5274.02,158.37,7.27
142.0,0,12001.92,5364.58,314.6,0.0
142.0,1,10730.38,5781.66,163.75,0.0
142.0,3,11414.33,5288.37,46.3,0.0
142.0,4,10754.53,4979.03,287.75,13.03
142.0,5,11821.61,5283.04,89.43,10.35
142.0,6,11039.79,5840.45,283.56,13.56
142.0,7,11487.13,5421.52,277.56,0.0
142.0,8,12134.36,5616.5,21.06,0.0
142.0,9,10875.72,5270.19,152.08,4.37
143.0,0,12001.92,5364.58,314.6,0.0
143.0,1,10730.38,5781.66,163.75,0.0
143.0,3,11414.33,5288.37,46.3,0.0
143.0,4,10742.04,4977.24,240.18,13.38
143.0,5,11828.95,5283.12,89.43,7.33
143.0,6,11026.18,5843.74,283.56,14.0
143.0,7,11487.13,5421.52,277.56,0.0
143.0,8,12134.36,5616.5,21.06,0.0
143.0,9,10881.07,5267.68,112.24,6.09
144.0,0,12001.92,5364.58,314.6,0.0
144.0,1,10730.38,5781.66,163.75,0.0
144.0,3,11414.33,5288.37,46.3,0.0
144.0,4,10733.05,4972.09,240.18,10.36
144.0,5,11837.7,5283.09,90.73,8.75
144.0,6,11012.57,5847.02,283.56,14.0
144.0,7,11487.13,5421.52,277.56,0.0
144.0,8,12134.36,5616.5,21.06,0.0
144.0,9,10887.34,5269.4,72.15,6.57
145.0,0,12001.92,5364.58,314.6,0.0
145.0,1,10730.38,5781.66,163.75,0.0
145.0,3,11414.33,5288.37,46.3,0.0
145.0,4,10728.02,4967.72,227.94,6.68
145.0,5,11847.8,5279.57,118.17,10.87
145.0,6,11001.93,5849.59,283.56,10.95
145.0,7,11487.13,5421.52,277.56,0.0
145.0,8,12134.36,5616.5,21.06,0.0
145.0,9,10895.46,5272.78,67.37,8.79
146.0,0,12001.92,5364.58,314.6,0.0
146.0,1,10730.38,5781.66,163.75,0.0
146.0,3,11414.33,5288.37,46.3,0.0
146.0,4,10725.94,4965.84,227.94,2.8
146.0,5,11855.42,5274.89,121.57,8.95
146.0,6,10995.81,5851.57,289.28,6.45
146.0,7,11487.13,5421.52,277.56,0.0
146.0,8,12134.36,5616.5,21.06,0.0
146.0,9,10902.11,5275.55,67.37,7.2
147.0,0,12001.92,5364.58,314.6,0.0
147.0,1,10730.38,5781.66,163.75,0.0
147.0,3,11414.33,5288.37,46.3,0.0
147.0,4,10725.18,4965.16,227.94,1.03
147.0,5,11858.91,5271.34,135.77,5.1
147.0,6,10989.62,5853.54,286.38,6.51
147.0,7,11487.13,5421.52,277.56,0.0
147.0,8,12134.36,5616.5,21.06,0.0
147.0,9,10906.51,5277.39,67.37,4.77
148.0,0,12001.92,5364.58,314.6,0.0
148.0,1,10730.38,5781.66,163.75,0.0
148.0,3,11414.33,5288.37,46.3,0.0
148.0,4,10725.07,4965.06,227.94,0.14
148.0,5,11858.32,5266.79,185.77,4.75
148.0,6,10983.99,5851.43,234.78,7.1
148.0,7,11487.13,5421.52,277.56,0.0
148.0,8,12134.36,5616.5,21.06,0.0
148.0,9,10912.91,5280.52,63.09,7.13
149.0,0,12001.92,5364.58,314.6,0.0
149.0,1,10730.38,5781.66,163.75,0.0
149.0,3,11414.33,5288.37,46.3,0.0
149.0,4,10725.07,4965.06,227.94,0.0
149.0,5,11855.89,5262.38,208.89,5.04
149.0,6,10984.75,5844.96,165.94,6.69
149.0,7,11487.13,5421.52,277.56,0.0
149.0,8,12134.36,5616.5,21.06,0.0
149.0,9,10920.06,5285.1,56.07,8.5
150.0,0,12001.92,5364.58,314.6,0.0
150.0,1,10730.38,5781.66,163.75,0.0
150.0,3,11414.33,5288.37,46.3,0.0
150.0,4,10725.07,4965.06,227.94,0.0
150.0,5,11852.53,5256.42,209.41,6.83
150.0,6,10987.09,5838.44,159.36,6.93
150.0,7,11487.13,5421.52,277.56,0.0
150.0,8,12134.36,5616.5,21.06,0.0
150.0,9,10928.18,5291.11,53.38,10.1
151.0,0,12001.92,5364.58,314.6,0.0
151.0,1,10730.38,5781.66,163.75,0.0
151.0,3,11414.33,5288.37,46.3,0.0
151.0,4,10725.07,4965.06,227.94,0.0
151.0,5,11848.12,5248.6,209.41,8.98
151.0,6,10990.17,5830.27,159.36,8.73
151.0,7,11487.13,5421.52,277.56,0.0
151.0,8,12134.36,5616.5,21.06,0.0
151.0,9,10937.31,5297.9,53.38,11.38
152.0,0,12001.92,5364.58,314.6,0.0
152.0,1,10730.38,5781.66,163.75,0.0
152.0,3,11414.33,5288.37,46.3,0.0
152.0,4,10725.07,4965.06,227.94,0.0
152.0,5,11842.87,5239.29,209.41,10.69
152.0,6,10993.84,5820.53,159.36,10.4
152.0,7,11487.13,5421.52,277.56,0.0
152.0,8,12134.36,5616.5,21.06,0.0
152.0,9,10944.06,5302.92,53.38,8.41
153.0,0,12001.92,5364.58,314.6,0.0
153.0,1,10730.38,5781.66,163.75,0.0
153.0,3,11414.33,5288.37,46.3,0.0
153.0,4,10725.07,4965.06,227.94,0.0
153.0,5,11837.69,5230.1,209.41,10.55
153.0,6,10998.23,5808.88,159.36,12.45
153.0,7,11487.13,5421.52,277.56,0.0
153.0,8,12134.36,5616.5,21.06,0.0
153.0,9,10948.58,5306.28,53.38,5.64
154.0,0,12001.92,5364.58,314.6,0.0
154.0,1,10730.38,5781.66,163.75,0.0
154.0,3,11414.33,5288.37,46.3,0.0
154.0,4,10725.07,4965.06,227.94,0.0
154.0,5,11832.18,5220.32,209.41,11.22
154.0,6,11003.45,5795.25,158.37,14.6
154.0,7,11487.13,5421.52,277.56,0.0
154.0,8,12134.36,5616.5,21.06,0.0
154.0,9,10953.86,5310.84,47.81,6.99
155.0,0,12001.92,5364.58,314.6,0.0
155.0,1,10730.38,5781.66,163.75,0.0
155.0,3,11414.33,5288.37,46.3,0.0
155.0,4,10725.07,4965.06,227.94,0.0
155.0,5,11828.14,5211.13,197.15,10.41
155.0,6,11009.6,5780.54,157.32,15.94
155.0,7,11487.13,5421.52,277.56,0.0
155.0,8,12134.36,5616.5,21.06,0.0
155.0,9,10959.78,5317.56,39.66,8.97
156.0,0,12001.92,5364.58,314.6,0.0
156.0,1,10730.38,5781.66,163.75,0.0
156.0,3,11414.33,5288.37,46.3,0.0
156.0,4,10725.07,4965.06,227.94,0.0
156.0,5,11831.75,5201.45,155.07,10.44
156.0,6,11014.2,5770.28,155.85,11.25
156.0,7,11487.13,5421.52,277.56,0.0
156.0,8,12134.36,5616.5,21.06,0.0
156.0,9,10966.12,5327.06,32.63,11.42
157.0,0,12001.92,5364.58,314.6,0.0
157.0,1,10730.38,5781.66,163.75,0.0
157.0,3,11414.33,5288.37,46.3,0.0
157.0,4,10725.07,4965.06,227.94,0.0
157.0,5,11838.47,5192.51,143.05,11.17
157.0,6,11016.96,5764.12,155.85,6.75
157.0,7,11487.13,5421.52,277.56,0.0
157.0,8,12134.36,5616.5,21.06,0.0
157.0,9,10972.2,5336.56,32.63,11.28
158.0,0,12001.92,5364.58,314.6,0.0
158.0,1,10730.38,5781.66,163.75,0.0
158.0,3,11414.33,5288.37,46.3,0.0
158.0,4,10725.07,4965.06,227.94,0.0
158.0,5,11840.02,5185.1,173.72,7.74
158.0,6,11021.03,5755.95,152.69,9.14
158.0,7,11487.13,5421.52,277.56,0.0
158.0,8,12134.36,5616.5,21.06,0.0
158.0,9,10977.87,5345.42,32.63,10.52
159.0,0,12001.92,5364.58,314.6,0.0
159.0,1,10730.38,5781.66,163.75,0.0
159.0,3,11414.33,5288.37,46.3,0.0
159.0,4,10725.07,4965.06,227.94,0.0
159.0,5,11840.39,5181.71,173.72,3.42
159.0,6,11028.44,5747.09,133.29,11.63
159.0,7,11487.13,5421.52,277.56,0.0
159.0,8,12134.36,5616.5,21.06,0.0
159.0,9,10981.27,5350.72,32.63,6.29
160.0,0,12001.92,5364.58,314.6,0.0
160.0,1,10730.38,5781.66,163.75,0.0
160.0,3,11414.33,5288.37,46.3,0.0
160.0,4,10725.07,4965.06,227.94,0.0
160.0,5,11842.57,5177.14,154.03,5.14
160.0,6,11041.18,5742.53,105.05,13.53
160.0,7,11487.13,5421.52,277.56,0.0
160.0,8,12134.36,5616.5,21.06,0.0
160.0,9,10984.76,5357.98,22.55,8.11
161.0,0,12001.92,5364.58,314.6,0.0
161.0,1,10730.38,5781.66,163.75,0.0
161.0,3,11414.33,5288.37,46.3,0.0
161.0,4,10725.07,4965.06,227.94,0.0
161.0,5,11841.56,5172.85,191.27,4.6
161.0,6,11055.84,5738.58,105.05,14.99
161.0,7,11487.13,5421.52,277.56,0.0
161.0,8,12134.36,5616.5,21.06,0.0
161.0,9,10985.8,5367.21,0.9,9.37
162.0,0,12001.92,5364.58,314.6,0.0
162.0,1,10730.38,5781.66,163.75,0.0
162.0,3,11414.33,5288.37,46.3,0.0
162.0,4,10725.07,4965.06,227.94,0.0
162.0,5,11838.07,5168.83,221.32,5.36
162.0,6,11072.87,5734.0,105.05,17.41
162.0,7,11487.13,5421.52,277.56,0.0
162.0,8,12134.36,5616.5,21.06,0.0
162.0,9,10982.58,5376.36,337.71,9.74
163.0,0,12001.92,5364.58,314.6,0.0
163.0,1,10730.38,5781.66,163.75,0.0
163.0,3,11414.33,5288.37,46.3,0.0
163.0,4,10725.07,4965.06,227.94,0.0
163.0,5,11835.52,5162.88,203.2,6.48
163.0,6,11091.63,5728.96,105.05,19.18
163.0,7,11487.13,5421.52,277.56,0.0
163.0,8,12134.36,5616.5,21.06,0.0
163.0,9,10978.18,5387.1,337.71,11.61
164.0,0,12001.92,5364.58,314.6,0.0
164.0,1,10730.38,5781.66,163.75,0.0
164.0,3,11414.33,5288.37,46.3,0.0
164.0,4,10725.07,4965.06,227.94,0.0
164.0,5,11828.63,5160.61,272.9,8.56
164.0,6,11112.75,5723.28,105.05,21.61
164.0,7,11487.13,5421.52,277.56,0.0
164.0,8,12134.36,5616.5,21.06,0.0
164.0,9,10973.73,5397.95,337.71,11.73
165.0,0,12001.92,5364.58,314.6,0.0
165.0,1,10730.38,5781.66,163.75,0.0
165.0,3,11414.33,5288.37,46.3,0.0
165.0,4,10725.07,4965.06,227.94,0.0
165.0,5,11819.88,5161.7,277.55,8.82
165.0,6,11135.2,5718.3,98.93,22.92
165.0,7,11487.13,5421.52,277.56,0.0
165.0,8,12134.36,5616.5,21.06,0.0
165.0,9,10969.68,5407.84,337.71,10.69
166.0,0,12001.92,5364.58,314.6,0.0
166.0,1,10730.38,5781.66,163.75,0.0
166.0,3,11414.33,5288.37,46.3,0.0
166.0,4,10725.07,4965.06,227.94,0.0
166.0,5,11811.29,5162.84,277.32,8.68
166.0,6,11148.58,5716.19,98.93,13.92
166.0,7,11487.13,5421.52,277.56,0.0
166.0,8,12134.36,5616.5,21.06,0.0
166.0,9,10965.27,5418.59,337.71,11.62
167.0,0,12001.92,5364.58,314.6,0.0
167.0,1,10730.38,5781.66,163.75,0.0
167.0,3,11414.33,5288.37,46.3,0.0
167.0,4,10725.07,4965.06,227.94,0.0
167.0,5,11804.07,5163.4,274.38,0.0
167.0,6,11155.32,5715.98,89.81,6.8
167.0,7,11487.13,5421.52,277.56,0.0
167.0,8,12134.36,5616.5,21.06,0.0
167.0,9,10961.11,5428.74,337.71,10.96
168.0,0,12001.92,5364.58,314.6,0.0
168.0,1,10730.38,5781.66,163.75,0.0
168.0,3,11414.33,5288.37,46.3,0.0
168.0,4,10725.07,4965.06,227.94,0.0
168.0,5,11802.19,5163.81,277.41,1.93
168.0,6,11162.86,5720.9,45.53,9.39
168.0,7,11487.13,5421.52,277.56,0.0
168.0,8,12134.36,5616.5,21.06,0.0
168.0,9,10957.03,5438.7,337.71,10.77
169.0,0,12001.92,5364.58,314.6,0.0
169.0,1,10730.38,5781.66,163.75,0.0
169.0,3,11414.33,5288.37,46.3,0.0
169.0,4,10725.07,4965.06,227.94,0.0
169.0,5,11799.28,5166.52,307.75,4.17
169.0,6,11165.95,5729.48,14.92,0.0
169.0,7,11487.13,5421.52,277.56,0.0
169.0,8,12134.36,5616.5,21.06,0.0
169.0,9,10952.73,5449.2,337.71,11.34
170.0,0,12001.92,5364.58,314.6,0.0
170.0,1,10730.38,5781.66,163.75,0.0
170.0,3,11414.33,5288.37,46.3,0.0
170.0,4,10725.07,4965.06,227.94,0.0
170.0,5,11799.01,5170.96,354.28,4.5
170.0,6,11166.15,5730.86,12.89,1.4
170.0,7,11487.13,5421.52,277.56,0.0
170.0,8,12134.36,5616.5,21.06,0.0
170.0,9,10948.41,5459.73,337.71,11.38
171.0,0,12001.92,5364.58,314.6,0.0
171.0,1,10730.38,5781.66,163.75,0.0
171.0,3,11414.33,5288.37,46.3,0.0
171.0,4,10725.07,4965.06,227.94,0.0
171.0,5,11799.44,5176.83,4.21,5.89
171.0,6,11166.65,5734.33,8.16,3.5
171.0,7,11487.13,5421.52,277.56,0.0
171.0,8,12134.36,5616.5,21.06,0.0
171.0,9,10944.04,5470.39,337.71,11.53
172.0,0,12001.92,5364.58,314.6,0.0
172.0,1,10730.38,5781.66,163.75,0.0
172.0,3,11414.33,5288.37,46.3,0.0
172.0,4,10725.07,4965.06,227.94,0.0
172.0,5,11799.97,5184.02,4.21,7.21
172.0,6,11167.5,5740.29,8.18,6.02
172.0,7,11487.13,5421.52,277.56,0.0
172.0,8,12134.36,5616.5,21.06,0.0
172.0,9,10939.71,5480.95,337.71,11.41
173.0,0,12001.92,5364.58,314.6,0.0
173.0,1,10730.38,5781.66,163.75,0.0
173.0,3,11414.33,5288.37,46.3,0.0
173.0,4,10725.07,4965.06,227.94,0.0
173.0,5,11800.61,5192.62,4.21,8.62
173.0,6,11168.66,5748.42,8.11,8.22
173.0,7,11487.13,5421.52,277.56,0.0
173.0,8,12134.36,5616.5,21.06,0.0
173.0,9,10937.8,5490.58,355.67,9.92
174.0,0,12001.92,5364.58,314.6,0.0
174.0,1,10730.38,5781.66,163.75,0.0
174.0,3,11414.33,5288.37,46.3,0.0
174.0,4,10725.07,4965.06,227.94,0.0
174.0,5,11801.34,5202.57,4.21,9.98
174.0,6,11169.85,5758.9,6.39,10.55
174.0,7,11487.13,5421.52,277.56,0.0
174.0,8,12134.36,5616.5,21.06,0.0
174.0,9,10940.95,5499.62,25.57,9.66
175.0,0,12001.92,5364.58,314.6,0.0
175.0,1,10730.38,5781.66,163.75,0.0
175.0,3,11414.33,5288.37,46.3,0.0
175.0,4,10725.07,4965.06,227.94,0.0
175.0,5,11802.12,5213.16,4.21,10.62
175.0,6,11171.18,5771.72,6.61,12.9
175.0,7,11487.13,5421.52,277.56,0.0
175.0,8,12134.36,5616.5,21.06,0.0
175.0,9,10945.78,5507.55,31.41,9.29
176.0,0,12001.92,5364.58,314.6,0.0
176.0,1,10730.38,5781.66,163.75,0.0
176.0,3,11414.33,5288.37,46.3,0.0
176.0,4,10725.07,4965.06,227.94,0.0
176.0,5,11802.88,5223.48,4.21,10.35
176.0,6,11173.34,5787.05,8.03,15.48
176.0,7,11487.13,5421.52,277.56,0.0
176.0,8,12134.36,5616.5,21.06,0.0
176.0,9,10951.79,5517.39,31.41,11.53
177.0,0,12001.92,5364.58,314.6,0.0
177.0,1,10730.38,5781.66,163.75,0.0
177.0,3,11414.33,5288.37,46.3,0.0
177.0,4,10725.07,4965.06,227.94,0.0
177.0,5,11803.71,5234.75,4.21,11.3
177.0,6,11178.31,5804.08,18.63,17.79
177.0,7,11487.13,5421.52,277.56,0.0
177.0,8,12134.36,5616.5,21.06,0.0
177.0,9,10957.76,5527.15,31.41,11.44
178.0,0,12001.92,5364.58,314.6,0.0
178.0,1,10730.38,5781.66,163.75,0.0
178.0,3,11414.33,5288.37,46.3,0.0
178.0,4,10725.07,4965.06,227.94,0.0
178.0,5,11803.25,5244.14,347.87,10.42
178.0,6,11184.51,5822.67,18.3,19.59
178.0,7,11487.13,5421.52,277.56,0.0
178.0,8,12134.36,5616.5,21.06,0.0
178.0,9,10963.68,5536.86,31.41,11.37
179.0,0,12001.92,5364.58,314.6,0.0
179.0,1,10730.38,5781.66,163.75,0.0
179.0,3,11414.33,5288.37,46.3,0.0
179.0,4,10725.07,4965.06,227.94,0.0
179.0,5,11792.27,5245.62,277.64,11.08
179.0,6,11191.26,5842.75,19.44,21.19
179.0,7,11487.13,5421.52,277.56,0.0
179.0,8,12134.36,5616.5,21.06,0.0
179.0,9,10969.34,5546.34,30.16,11.05
180.0,0,12001.92,5364.58,314.6,0.0
180.0,1,10730.38,5781.66,163.75,0.0
180.0,3,11414.33,5288.37,46.3,0.0
180.0,4,10725.07,4965.06,227.94,0.0
180.0,5,11781.88,5246.99,277.34,10.48
180.0,6,11200.39,5862.76,28.09,22.02
180.0,7,11487.13,5421.52,277.56,0.0
180.0,8,12134.36,5616.5,21.06,0.0
180.0,9,10974.65,5556.07,28.62,11.08
181.0,0,12001.92,5364.58,314.6,0.0
181.0,1,10730.38,5781.66,163.75,0.0
181.0,3,11414.33,5288.37,46.3,0.0
181.0,4,10725.07,4965.06,227.94,0.0
181.0,5,11770.62,5248.3,276.64,11.32
181.0,6,11211.3,5883.2,28.09,23.17
181.0,7,11487.13,5421.52,277.56,0.0
181.0,8,12134.36,5616.5,21.06,0.0
181.0,9,10979.89,5565.66,28.62,10.93
182.0,0,12001.92,5364.58,314.6,0.0
182.0,1,10730.38,5781.66,163.75,0.0
182.0,3,11414.33,5288.37,46.3,0.0
182.0,4,10725.07,4965.06,227.94,0.0
182.0,5,11762.3,5251.72,318.82,10.89
182.0,6,11221.65,5902.59,28.09,21.98
182.0,7,11487.13,5421.52,277.56,0.0
182.0,8,12134.36,5616.5,21.06,0.0
182.0,9,10985.57,5576.08,28.62,11.86
183.0,0,12001.92,5364.58,314.6,0.0
183.0,1,10730.38,5781.66,163.75,0.0
183.0,3,11414.33,5288.37,46.3,0.0
183.0,4,10725.07,4965.06,227.94,0.0
183.0,5,11761.99,5262.91,358.4,11.19
183.0,6,11228.74,5923.34,4.7,22.37
183.0,7,11487.13,5421.52,277.56,0.0
183.0,8,12134.36,5616.5,21.06,0.0
183.0,9,10990.97,5586.2,27.36,11.48
184.0,0,12001.92,5364.58,314.6,0.0
184.0,1,10730.38,5781.66,163.75,0.0
184.0,3,11414.33,5288.37,46.3,0.0
184.0,4,10725.07,4965.06,227.94,0.0
184.0,5,11761.73,5272.04,358.4,9.13
184.0,6,11225.5,5944.65,341.74,21.98
184.0,7,11487.13,5421.52,277.56,0.0
184.0,8,12134.36,5616.5,21.06,0.0
184.0,9,10995.1,5596.12,22.59,10.75
185.0,0,12001.92,5364.58,314.6,0.0
185.0,1,10730.38,5781.66,163.75,0.0
185.0,3,11414.33,5288.37,46.3,0.0
185.0,4,10725.07,4965.06,227.94,0.0
185.0,5,11763.36,5277.29,18.87,5.65
185.0,6,11218.41,5966.16,341.74,22.66
185.0,7,11487.13,5421.52,277.56,0.0
185.0,8,12134.36,5616.5,21.06,0.0
185.0,9,10999.66,5607.08,22.59,11.87
