time [s],id,pos_x,pos_y,angle [deg],speed [m/s]
307.0,4,297.94,203.44,159.3,6.87
307.0,5,201.6,176.14,0.0,11.48
307.0,6,77.65,131.21,240.0,12.4
307.0,7,169.5,249.63,150.0,11.75
307.0,8,131.95,133.71,315.0,8.25
307.0,9,47.05,318.0,45.0,8.93
308.0,0,241.45,222.09,60.0,10.76
308.0,1,384.36,147.81,195.0,12.05
308.0,2,139.91,307.27,330.0,10.59
308.0,3,144.14,106.44,204.73,7.35
308.0,4,304.95,198.64,111.97,8.86
308.0,5,201.6,186.4,0.0,10.26
308.0,6,65.54,124.22,240.0,13.97
308.0,7,175.26,239.65,150.0,11.52
308.0,8,125.02,140.64,315.0,9.8
308.0,9,55.02,325.97,45.0,11.27
309.0,0,252.08,228.22,60.0,12.26
309.0,1,381.07,135.54,195.0,12.71
309.0,2,133.41,318.54,330.0,13.01
309.0,3,139.26,97.99,210.0,9.76
309.0,4,313.78,198.4,90.0,8.84
309.0,5,201.6,197.11,0.0,10.71
309.0,6,53.2,117.09,240.0,14.26
309.0,7,180.89,229.91,150.0,11.25
309.0,8,121.27,144.39,315.0,5.3
309.0,9,62.63,333.58,45.0,10.76
310.0,0,264.31,235.28,60.0,14.13
310.0,1,377.92,123.79,195.0,12.16
310.0,2,126.84,329.91,330.0,13.12
310.0,3,133.59,88.16,210.0,11.34
310.0,4,324.84,198.4,90.0,11.06
310.0,5,201.6,207.98,0.0,10.87
310.0,6,43.2,111.32,240.0,11.54
310.0,7,186.46,220.25,150.0,11.15
310.0,8,116.9,149.58,321.35,6.79
310.0,9,70.66,341.61,45.0,11.35
311.0,0,276.68,242.42,60.0,14.28
311.0,1,374.71,111.83,195.0,12.39
311.0,2,120.06,341.66,330.0,13.57
311.0,3,127.24,77.18,210.0,12.69
311.0,4,337.29,198.4,90.0,12.45
311.0,5,201.6,218.49,0.0,10.52
311.0,6,37.06,107.78,240.0,7.09
311.0,7,192.28,210.81,146.36,11.1
311.0,8,113.31,156.89,337.08,8.18
311.0,9,78.69,349.64,45.0,11.35
312.0,0,288.55,249.27,60.0,13.71
312.0,1,370.06,100.11,208.51,12.67
312.0,2,113.56,352.92,330.0,12.99
312.0,3,120.25,65.06,210.0,13.99
312.0,4,350.49,198.4,90.0,13.21
312.0,5,201.6,228.88,0.0,10.39
312.0,6,33.83,105.91,240.0,3.73
312.0,7,200.82,202.33,128.28,12.13
312.0,8,110.76,166.03,344.99,9.49
312.0,9,86.69,357.64,45.0,11.32
313.0,0,300.23,256.02,60.0,13.5
313.0,1,361.86,90.91,225.0,12.36
313.0,2,108.89,361.01,330.0,9.35
313.0,3,113.29,53.02,210.0,13.91
313.0,4,364.36,198.4,90.0,13.87
313.0,5,201.6,239.36,0.0,10.48
313.0,6,28.4,104.93,263.28,5.84
313.0,7,211.72,198.89,100.51,11.55
313.0,8,107.77,177.2,344.99,11.57
313.0,9,94.32,365.27,45.0,10.79
314.0,0,312.13,262.89,60.0,13.74
314.0,1,352.99,82.04,225.0,12.54
314.0,2,106.46,365.21,330.0,4.85
314.0,3,107.62,43.2,210.0,11.34
314.0,4,376.68,198.4,90.0,12.31
314.0,5,201.6,249.62,0.0,10.26
314.0,6,25.75,110.08,337.06,5.95
314.0,7,223.34,198.4,90.0,11.65
314.0,8,105.38,186.12,344.99,9.23
314.0,9,103.38,371.89,59.6,11.29
315.0,0,323.91,269.69,60.0,13.6
315.0,1,344.64,73.69,225.0,11.81
315.0,2,102.01,370.72,317.47,7.19
315.0,3,104.2,37.27,210.0,6.84
315.0,4,385.1,198.4,90.0,8.42
315.0,5,201.6,260.51,0.0,10.89
315.0,6,23.63,118.01,345.0,8.2
315.0,7,234.67,198.4,90.0,11.32
315.0,8,104.13,190.78,344.99,4.83
315.0,9,114.12,375.33,75.0,11.3
316.0,0,336.4,276.9,60.0,14.43
316.0,1,335.96,65.01,225.0,12.28
316.0,2,95.72,370.53,258.23,6.81
316.0,3,101.11,30.2,200.0,7.79
316.0,4,389.98,198.4,90.0,4.88
316.0,5,201.6,271.9,0.0,11.39
316.0,6,20.86,128.36,345.0,10.72
316.0,7,246.08,198.4,90.0,11.41
316.0,8,102.85,197.46,350.71,6.81
316.0,9,125.57,378.4,75.0,11.85
317.0,0,348.69,284.0,60.0,14.19
317.0,1,327.39,56.44,225.0,12.12
317.0,2,90.35,365.82,226.83,7.16
317.0,3,105.39,24.03,128.54,8.24
317.0,4,396.69,199.39,78.46,6.88
317.0,5,201.6,283.3,0.0,11.4
317.0,6,17.74,140.0,345.0,12.06
317.0,7,257.25,198.4,90.0,11.17
317.0,8,103.44,206.36,7.59,8.95
317.0,9,136.39,381.3,75.0,11.21
318.0,0,357.63,289.16,60.0,10.32
318.0,1,318.64,47.69,225.0,12.37
318.0,2,84.35,359.82,225.0,8.5
318.0,3,112.43,21.8,105.0,7.4
318.0,4,399.84,204.9,20.08,6.84
318.0,5,201.6,291.53,0.0,8.22
318.0,6,14.27,152.95,345.0,13.4
318.0,7,268.39,198.4,90.0,11.14
318.0,8,106.3,217.31,15.01,11.32
318.0,9,147.3,384.22,75.0,11.29
319.0,0,363.94,292.81,60.0,7.29
319.0,1,310.91,39.96,225.0,10.95
319.0,2,76.61,352.08,225.0,10.94
319.0,3,121.09,19.48,105.0,8.97
319.0,4,398.44,212.0,346.92,7.26
319.0,5,202.44,295.08,9.9,3.73
319.0,6,10.66,166.41,345.0,13.94
319.0,7,280.35,198.4,90.0,11.96
319.0,8,109.36,228.74,15.01,11.83
319.0,9,158.13,387.12,75.0,11.22
320.0,0,369.52,295.48,65.54,6.23
320.0,1,304.82,33.87,225.0,8.61
320.0,2,67.7,343.17,225.0,12.6
320.0,3,132.09,16.54,105.0,11.39
320.0,4,396.12,220.68,345.0,8.98
320.0,5,206.44,296.47,67.91,4.6
320.0,6,6.94,180.29,345.0,14.36
320.0,7,292.34,198.4,90.0,11.99
320.0,8,111.54,236.86,15.01,8.41
320.0,9,168.84,389.99,75.0,11.09
321.0,0,373.42,292.52,129.94,5.4
321.0,1,301.04,31.86,239.89,4.38
321.0,2,58.31,333.78,225.0,13.28
321.0,3,144.85,13.12,105.0,13.21
321.0,4,393.35,230.99,345.0,10.68
321.0,5,210.52,295.53,101.99,4.2
321.0,6,3.41,193.79,345.99,13.97
321.0,7,303.91,198.4,90.0,11.57
321.0,8,112.55,240.63,15.01,3.91
321.0,9,180.21,393.04,75.0,11.78
322.0,0,375.1,286.72,165.0,6.05
322.0,1,297.57,34.32,300.76,4.49
322.0,2,48.76,324.23,225.0,13.52
322.0,3,159.03,9.32,105.0,14.68
322.0,4,390.0,243.53,345.0,12.98
322.0,5,216.38,293.95,105.01,6.07
322.0,6,3.57,207.01,8.6,13.34
322.0,7,315.21,198.4,90.0,11.3
322.0,8,114.37,244.53,23.87,4.38
322.0,9,189.33,395.48,75.0,9.44
323.0,0,377.14,279.13,165.0,7.85
323.0,1,295.19,38.33,328.75,4.67
323.0,2,38.93,314.4,225.0,13.89
323.0,3,173.29,5.5,105.0,14.76
323.0,4,386.53,256.48,345.0,13.41
323.0,5,224.52,291.77,105.01,8.43
323.0,6,7.15,220.51,15.0,13.96
323.0,7,327.22,198.4,90.0,12.0
323.0,8,118.45,245.02,79.41,4.47
323.0,9,194.26,396.55,77.85,5.06
324.0,0,379.63,269.82,165.0,9.64
324.0,1,292.03,43.8,330.0,6.32
324.0,2,32.29,307.76,225.0,9.39
324.0,3,187.77,1.62,105.0,15.0
324.0,4,382.96,269.78,345.0,13.78
324.0,5,234.52,289.09,105.01,10.35
324.0,6,10.91,234.54,15.0,14.52
324.0,7,339.49,198.4,90.0,12.27
324.0,8,122.85,242.69,117.83,4.99
324.0,9,197.55,395.1,106.69,3.88
325.0,0,382.64,258.61,165.0,11.61
325.0,1,288.15,50.52,330.0,7.76
325.0,2,28.73,302.92,214.47,6.08
325.0,3,201.3,-0.33,91.51,13.75
325.0,4,379.32,283.36,345.0,14.06
325.0,5,240.23,287.56,105.01,5.91
325.0,6,14.52,248.0,15.0,13.95
325.0,7,351.42,198.4,90.0,11.93
325.0,8,128.95,239.18,120.0,7.04
325.0,9,198.4,390.17,170.66,5.1
326.0,0,386.28,245.03,165.0,14.07
326.0,1,283.31,58.89,330.0,9.66
326.0,2,30.28,296.73,156.5,6.87
326.0,3,215.88,2.6,75.0,14.91
326.0,4,375.46,296.44,340.96,13.65
326.0,5,247.3,284.94,112.24,7.55
326.0,6,18.1,261.34,15.0,13.81
326.0,7,362.84,198.4,90.0,11.42
326.0,8,137.12,234.45,120.0,9.44
326.0,9,198.4,383.05,180.0,7.12
327.0,0,389.99,231.16,165.0,14.35
327.0,1,277.28,69.34,330.0,12.07
327.0,2,36.39,292.61,121.91,7.39
327.0,3,229.66,6.29,75.0,14.26
327.0,4,367.38,308.09,318.02,14.27
327.0,5,255.26,279.08,131.24,9.93
327.0,6,21.71,274.83,15.0,13.97
327.0,7,374.89,198.4,90.0,12.05
327.0,8,146.62,228.97,120.0,10.97
327.0,9,198.4,373.84,180.0,9.21
328.0,0,393.71,217.3,165.0,14.35
328.0,1,270.98,80.25,330.0,12.59
328.0,2,44.58,287.88,120.0,9.46
328.0,3,243.54,10.01,75.0,14.38
328.0,4,357.34,318.13,315.0,14.19
328.0,5,263.29,271.05,135.0,11.37
328.0,6,24.43,284.99,15.0,10.51
328.0,7,384.43,198.4,90.0,9.54
328.0,8,157.38,222.76,120.0,12.43
328.0,9,198.4,363.03,180.0,10.81
329.0,0,397.11,203.16,169.3,14.56
329.0,1,264.92,90.75,330.0,12.12
329.0,2,54.89,281.93,120.0,11.9
329.0,3,258.0,13.88,75.0,14.97
329.0,4,347.93,327.54,315.0,13.32
329.0,5,270.67,263.67,135.0,10.44
329.0,6,26.09,291.15,15.0,6.39
329.0,7,389.75,198.4,90.0,5.33
329.0,8,168.32,216.44,120.0,12.63
329.0,9,198.4,351.15,180.0,11.88
330.0,0,395.37,188.89,194.05,14.48
330.0,1,258.65,101.61,330.0,12.53
330.0,2,66.24,275.38,120.0,13.11
330.0,3,271.93,17.61,75.0,14.43
330.0,4,337.83,337.64,315.0,14.29
330.0,5,276.55,257.79,135.0,8.31
330.0,6,29.12,295.37,37.92,5.5
330.0,7,395.89,198.98,83.31,6.17
330.0,8,178.06,210.82,120.0,11.24
330.0,9,198.4,340.04,180.0,11.11
331.0,0,391.65,175.04,195.0,14.34
331.0,1,254.63,108.57,330.0,8.03
331.0,2,78.28,268.43,120.0,13.9
331.0,3,285.7,21.3,75.0,14.26
331.0,4,328.61,346.86,315.0,13.04
331.0,5,283.2,250.26,141.63,10.07
331.0,6,33.96,294.01,106.33,5.17
331.0,7,399.7,203.26,37.34,6.07
331.0,8,184.41,207.15,120.0,7.34
331.0,9,198.4,328.85,180.0,11.19
332.0,0,388.16,162.0,195.0,13.5
332.0,1,251.89,111.63,320.22,4.15
332.0,2,90.27,261.5,120.0,13.84
332.0,3,298.92,25.8,66.14,14.01
332.0,4,318.58,356.89,315.0,14.18
332.0,5,287.58,240.15,162.36,11.08
332.0,6,39.85,290.62,120.0,6.8
332.0,7,399.25,208.97,352.05,5.82
332.0,8,188.28,204.59,123.32,4.64
332.0,9,198.4,317.06,180.0,11.79
333.0,0,384.5,148.33,195.0,14.15
333.0,1,246.17,113.44,285.01,6.11
333.0,2,100.58,255.55,120.0,11.9
333.0,3,310.36,34.89,45.11,14.69
333.0,4,308.73,366.74,315.0,13.93
333.0,5,290.3,230.0,164.99,10.5
333.0,6,46.99,286.49,120.0,8.25
333.0,7,397.13,216.89,345.0,8.2
333.0,8,186.61,201.81,213.26,5.13
333.0,9,198.4,306.61,180.0,10.46
334.0,0,380.81,134.56,195.0,14.26
334.0,1,238.26,111.91,256.8,8.09
334.0,2,107.16,251.78,119.7,7.59
334.0,3,320.56,45.09,45.0,14.42
334.0,4,298.11,374.61,300.19,13.29
334.0,5,293.25,219.01,164.99,11.38
334.0,6,55.73,281.45,120.0,10.08
334.0,7,394.36,227.23,345.0,10.71
334.0,8,182.18,201.6,267.1,4.44
334.0,9,195.88,301.47,209.57,5.96
335.0,0,377.19,121.06,195.0,13.98
335.0,1,228.73,109.36,254.99,9.86
335.0,2,110.85,250.59,110.31,3.91
335.0,3,330.44,54.97,45.0,13.97
335.0,4,285.39,378.78,285.0,13.43
335.0,5,295.31,211.32,164.99,7.97
335.0,6,66.61,275.17,120.0,12.56
335.0,7,391.47,238.02,345.0,11.16
335.0,8,175.34,201.6,270.0,6.84
335.0,9,190.9,299.22,246.98,5.52
336.0,0,373.42,107.29,195.81,14.28
336.0,1,218.04,106.49,254.99,11.07
336.0,2,116.9,251.95,74.13,6.31
336.0,3,340.82,65.35,45.0,14.69
336.0,4,272.69,382.18,285.0,13.15
336.0,5,297.19,201.91,171.66,9.61
336.0,6,78.1,268.53,120.0,13.28
336.0,7,388.5,249.1,345.0,11.48
336.0,8,167.19,201.6,270.0,8.14
336.0,9,183.7,297.29,254.99,7.45
337.0,0,366.04,95.09,220.06,14.4
337.0,1,211.69,104.79,254.99,6.57
337.0,2,123.48,257.82,45.64,8.84
337.0,3,351.33,75.86,45.0,14.85
337.0,4,260.12,385.55,285.0,13.01
337.0,5,296.13,191.75,191.11,10.26
337.0,6,90.09,261.61,120.0,13.84
337.0,7,385.33,260.96,345.0,12.28
337.0,8,157.1,201.6,270.0,10.1
337.0,9,174.22,294.75,254.99,9.81
338.0,0,355.91,84.96,225.0,14.32
338.0,1,207.22,103.63,255.42,4.62
338.0,2,131.14,265.48,45.0,10.83
338.0,3,361.58,86.11,45.0,14.51
338.0,4,247.09,389.04,285.0,13.49
338.0,5,293.19,180.75,195.01,11.39
338.0,6,101.56,254.99,120.0,13.24
338.0,7,382.46,271.67,345.0,11.1
338.0,8,145.64,201.6,270.0,11.46
338.0,9,164.42,292.12,254.99,10.15
339.0,0,345.99,75.04,225.0,14.04
339.0,1,202.56,104.74,284.18,5.18
339.0,2,138.84,273.18,45.0,10.89
339.0,3,371.2,96.2,41.21,13.95
339.0,4,233.31,392.73,285.0,14.27
339.0,5,290.29,169.94,195.01,11.19
339.0,6,113.69,247.98,120.0,14.01
339.0,7,379.32,283.39,345.0,12.13
339.0,8,133.8,201.6,270.0,11.84
339.0,9,158.96,290.66,254.99,5.65
340.0,0,335.61,64.66,225.0,14.68
340.0,1,201.6,108.89,344.19,4.36
340.0,2,143.36,277.7,45.0,6.39
340.0,3,377.29,109.03,18.12,14.29
340.0,4,219.65,396.39,285.0,14.15
340.0,5,288.41,162.92,195.01,7.27
340.0,6,126.08,240.83,120.0,14.3
340.0,7,376.29,294.16,343.4,11.19
340.0,8,121.5,201.6,270.0,12.3
340.0,9,157.66,290.31,254.99,1.35
341.0,0,325.9,54.95,225.0,13.73
341.0,1,201.6,114.75,0.0,5.85
341.0,2,147.93,281.34,52.67,5.93
341.0,3,381.03,123.01,15.0,14.47
341.0,4,206.82,399.7,283.62,13.25
341.0,5,287.55,159.71,195.01,3.32
341.0,6,138.05,233.92,120.0,13.83
341.0,7,370.8,304.29,326.14,11.57
341.0,8,112.11,201.6,270.0,9.39
341.0,9,157.59,290.29,254.99,0.07
342.0,0,316.36,45.41,225.0,13.5
342.0,1,201.6,123.1,0.0,8.36
342.0,2,152.34,279.18,118.95,5.39
342.0,3,384.89,137.41,15.0,14.91
342.0,4,193.06,399.68,263.0,13.86
342.0,5,286.66,155.03,190.85,4.77
342.0,6,150.26,226.87,120.0,14.1
342.0,7,362.98,312.49,315.0,11.34
342.0,8,107.23,201.74,271.55,4.89
342.0,9,155.2,289.29,251.0,2.6
343.0,0,306.64,35.69,225.0,13.74
343.0,1,201.6,133.56,0.0,10.46
343.0,2,155.01,274.73,149.38,5.2
343.0,3,388.71,151.66,15.0,14.76
343.0,4,179.67,396.21,255.0,13.83
343.0,5,288.23,148.36,161.52,7.03
343.0,6,162.64,219.72,120.0,14.29
343.0,7,354.85,320.62,315.0,11.51
343.0,8,103.68,203.97,299.83,4.54
343.0,9,152.18,287.05,236.53,3.86
344.0,0,294.79,27.28,243.39,14.66
344.0,1,201.6,145.72,0.0,12.15
344.0,2,158.37,268.91,150.0,6.72
344.0,3,392.37,165.35,15.0,14.17
344.0,4,167.03,392.82,255.0,13.09
344.0,5,293.81,144.0,124.01,7.17
344.0,6,175.15,212.5,120.0,14.44
344.0,7,346.73,328.74,315.0,11.49
344.0,8,104.03,208.88,4.26,5.04
344.0,9,151.19,282.49,192.78,4.9
345.0,0,281.36,23.46,255.0,13.96
345.0,1,201.6,158.53,0.0,12.81
345.0,2,162.77,261.28,150.0,8.81
345.0,3,396.17,179.54,15.0,14.69
345.0,4,154.16,389.37,255.0,13.33
345.0,5,302.04,139.24,120.0,9.51
345.0,6,187.31,205.83,116.54,13.9
345.0,7,338.37,337.1,315.0,11.82
345.0,8,105.84,215.62,15.01,6.98
345.0,9,153.8,276.82,154.58,6.26
346.0,0,268.13,19.92,255.0,13.7
346.0,1,201.6,171.45,0.0,12.93
346.0,2,168.01,252.2,150.0,10.48
346.0,3,399.77,193.55,13.28,14.47
346.0,4,140.77,385.79,255.0,13.86
346.0,5,311.71,133.66,120.0,11.16
346.0,6,200.25,201.61,106.42,13.62
346.0,7,330.34,345.13,315.0,11.36
346.0,8,108.29,224.77,15.01,9.47
346.0,9,158.06,269.45,150.0,8.51
347.0,0,255.14,16.43,255.0,13.45
347.0,1,201.6,180.56,0.0,9.11
347.0,2,174.51,240.94,150.0,13.0
347.0,3,399.63,207.25,352.55,13.79
347.0,4,128.14,382.4,255.0,13.08
347.0,5,320.96,128.32,120.0,10.68
347.0,6,213.7,198.73,99.39,13.77
347.0,7,321.96,353.51,315.0,11.85
347.0,8,110.9,234.48,15.01,10.06
347.0,9,162.99,260.9,150.0,9.87
348.0,0,241.85,12.87,255.0,13.76
348.0,1,201.69,185.16,1.03,4.61
348.0,2,181.26,229.26,150.0,13.5
348.0,3,395.83,221.76,345.0,15.0
348.0,4,115.38,378.99,255.0,13.21
348.0,5,330.86,122.6,120.0,11.44
348.0,6,228.09,198.4,90.0,14.41
348.0,7,313.67,361.8,315.0,11.74
348.0,8,112.34,239.85,15.01,5.56
348.0,9,168.88,250.69,150.0,11.79
349.0,0,227.71,9.08,255.0,14.64
349.0,1,202.87,189.37,14.54,4.51
349.0,2,187.8,217.93,150.0,13.08
349.0,3,392.0,236.04,345.0,14.79
349.0,4,101.85,374.59,247.41,14.26
349.0,5,339.96,117.35,120.0,10.51
349.0,6,242.46,198.4,90.0,14.37
349.0,7,304.98,370.21,312.7,12.09
349.0,8,113.87,244.1,19.41,4.53
349.0,9,174.82,240.42,150.0,11.86
350.0,0,214.27,5.48,255.0,13.92
350.0,1,205.93,186.35,127.07,4.41
350.0,2,193.38,205.79,159.86,13.41
350.0,3,388.35,249.66,345.0,14.11
350.0,4,91.07,366.54,226.95,13.53
350.0,5,349.38,111.91,120.0,10.87
350.0,6,256.05,198.4,90.0,13.59
350.0,7,294.4,376.2,293.92,12.23
350.0,8,118.6,244.96,81.61,5.3
350.0,9,180.73,230.17,150.0,11.84
351.0,0,200.3,2.71,264.09,14.29
351.0,1,208.42,182.21,148.74,4.84
351.0,2,196.87,192.87,166.55,13.39
351.0,3,384.63,263.54,345.0,14.37
351.0,4,81.84,357.31,225.0,13.06
351.0,5,357.64,107.14,120.0,9.54
351.0,6,269.65,198.4,90.0,13.6
351.0,7,282.67,379.51,285.0,12.19
351.0,8,122.92,242.65,117.96,4.91
351.0,9,186.64,219.94,150.0,11.81
352.0,0,186.54,5.26,285.0,14.04
352.0,1,212.0,176.02,150.0,7.15
352.0,2,198.4,180.15,178.23,12.86
352.0,3,380.81,277.81,345.0,14.77
352.0,4,72.08,347.55,225.0,13.8
352.0,5,362.52,104.32,120.0,5.63
352.0,6,283.24,198.4,90.0,13.58
352.0,7,271.28,382.56,285.0,11.8
352.0,8,128.52,239.42,120.0,6.46
352.0,9,192.44,209.9,150.0,11.6
353.0,0,173.02,8.89,285.0,14.01
353.0,1,216.7,167.88,150.0,9.41
353.0,2,198.4,167.32,180.0,12.82
353.0,3,377.03,291.93,345.0,14.63
353.0,4,61.98,337.45,225.0,14.29
353.0,5,367.11,101.99,116.87,5.16
353.0,6,297.61,198.4,90.0,14.37
353.0,7,259.75,385.65,285.0,11.94
353.0,8,135.59,235.34,120.0,8.16
353.0,9,197.86,200.51,149.99,10.85
354.0,0,159.19,12.59,285.0,14.31
354.0,1,222.65,157.58,150.0,11.89
354.0,2,198.4,153.44,180.0,13.88
354.0,3,370.6,304.52,325.6,14.22
354.0,4,51.93,327.4,225.0,14.21
354.0,5,372.21,101.3,96.93,5.29
354.0,6,311.9,198.4,90.0,14.29
354.0,7,248.43,388.68,285.0,11.72
354.0,8,144.66,230.11,120.0,10.47
354.0,9,203.18,191.29,149.99,10.64
355.0,0,145.96,16.14,285.0,13.7
355.0,1,228.58,147.29,150.0,11.87
355.0,2,198.4,139.88,180.0,13.56
355.0,3,360.5,314.97,315.0,14.54
355.0,4,42.13,317.6,225.0,13.86
355.0,5,376.14,105.77,36.3,6.24
355.0,6,325.62,198.4,90.0,13.72
355.0,7,237.09,391.72,285.0,11.74
355.0,8,155.29,223.97,120.0,12.28
355.0,9,208.65,181.83,150.0,10.93
356.0,0,131.91,19.9,285.0,14.55
356.0,1,235.01,136.17,150.0,12.85
356.0,2,198.4,126.97,180.0,12.91
356.0,3,350.62,324.85,315.0,13.98
356.0,4,32.26,307.73,225.0,13.96
356.0,5,377.78,110.87,17.44,5.37
356.0,6,339.24,198.4,90.0,13.62
356.0,7,225.77,394.75,285.0,11.72
356.0,8,166.3,217.61,120.0,12.72
356.0,9,214.28,172.06,150.0,11.28
357.0,0,118.61,23.47,285.0,13.77
357.0,1,241.27,125.32,150.0,12.53
357.0,2,198.4,113.63,180.0,13.34
357.0,3,340.03,335.44,315.0,14.97
357.0,4,24.73,296.81,208.36,13.33
357.0,5,379.81,118.47,15.0,7.87
357.0,6,352.89,198.4,90.0,13.65
357.0,7,214.25,397.84,285.0,11.93
357.0,8,177.37,211.22,120.0,12.78
357.0,9,220.1,161.98,150.0,11.64
358.0,0,105.01,27.35,287.6,14.15
358.0,1,247.23,114.99,150.0,11.93
358.0,2,198.4,99.87,180.0,13.77
358.0,3,329.42,346.05,315.0,15.01
358.0,4,20.78,283.76,195.0,13.66
358.0,5,382.44,128.27,15.0,10.15
358.0,6,366.66,198.4,90.0,13.77
358.0,7,202.87,400.24,278.29,11.66
358.0,8,188.46,204.82,120.0,12.8
358.0,9,225.79,152.13,150.0,11.38
359.0,0,93.37,35.68,313.25,14.43
359.0,1,253.54,104.06,150.0,12.63
359.0,2,198.4,86.49,180.0,13.38
359.0,3,319.66,355.81,315.0,13.8
359.0,4,17.19,270.33,195.0,13.9
359.0,5,385.34,139.11,15.0,11.23
359.0,6,379.3,198.4,90.0,12.65
359.0,7,191.22,399.3,259.81,11.74
359.0,8,199.62,198.37,120.01,12.89
359.0,9,231.57,142.12,150.0,11.56
360.0,0,83.73,45.32,315.0,13.63
360.0,1,259.8,93.22,150.0,12.52
360.0,2,198.4,73.6,180.0,12.89
360.0,3,309.34,366.13,315.0,14.59
360.0,4,13.53,256.68,195.0,14.14
360.0,5,388.19,149.75,15.0,11.01
360.0,6,387.45,198.4,90.0,8.15
360.0,7,179.4,396.14,255.0,12.24
360.0,8,210.73,191.96,120.01,12.83
360.0,9,236.94,132.82,150.0,10.74
361.0,0,73.79,55.26,315.0,14.05
361.0,1,265.77,82.89,150.0,11.93
361.0,2,198.4,60.65,180.0,12.95
361.0,3,297.8,374.77,299.74,14.5
361.0,4,9.88,243.07,195.0,14.09
361.0,5,391.02,160.29,15.0,10.92
361.0,6,392.6,198.29,91.27,5.16
361.0,7,168.53,393.23,255.0,11.25
361.0,8,221.95,185.48,120.0,12.95
361.0,9,242.75,122.75,150.0,11.63
362.0,0,63.7,65.35,315.0,14.27
362.0,1,271.93,72.21,150.0,12.33
362.0,2,198.4,47.47,180.0,13.18
362.0,3,284.36,379.06,285.0,14.14
362.0,4,6.29,229.66,195.0,13.88
362.0,5,393.83,170.78,15.0,10.86
362.0,6,396.51,195.48,127.46,5.3
362.0,7,157.76,390.34,255.0,11.15
362.0,8,232.85,179.19,120.0,12.58
362.0,9,248.67,112.49,150.0,11.85
363.0,0,53.97,75.08,315.0,13.76
363.0,1,278.0,61.71,150.0,12.13
363.0,2,198.4,34.39,180.0,13.08
363.0,3,271.06,382.62,285.0,13.77
363.0,4,2.91,217.06,195.0,13.04
363.0,5,396.66,181.35,15.0,10.94
363.0,6,395.57,189.65,191.7,5.97
363.0,7,146.18,387.24,255.0,12.0
363.0,8,243.69,172.93,120.0,12.52
363.0,9,254.57,102.29,150.0,11.79
364.0,0,43.89,85.16,315.0,14.26
364.0,1,283.92,51.45,150.0,11.84
364.0,2,198.4,21.51,180.0,12.88
364.0,3,257.3,386.3,285.0,14.24
364.0,4,0.7,208.81,195.0,8.54
364.0,5,399.31,191.25,15.0,10.25
364.0,6,393.5,181.93,195.0,8.0
364.0,7,134.94,384.23,255.0,11.63
364.0,8,254.45,166.72,120.0,12.42
364.0,9,260.18,92.57,150.0,11.22
365.0,0,34.1,94.95,315.0,13.84
365.0,1,289.16,42.37,150.0,10.48
365.0,2,198.4,13.14,180.0,8.38
365.0,3,243.45,390.02,285.0,14.34
365.0,4,0.28,203.31,183.23,5.59
365.0,5,400.27,202.28,0.27,11.12
365.0,6,391.06,172.82,195.0,9.43
365.0,7,124.3,381.38,255.0,11.02
365.0,8,265.34,160.43,120.0,12.57
365.0,9,266.09,82.32,150.0,11.83
366.0,0,26.73,106.84,337.06,14.12
366.0,1,292.53,36.53,150.0,6.74
366.0,2,198.4,8.46,180.0,4.68
366.0,3,229.38,393.79,285.0,14.57
366.0,4,5.38,198.8,117.49,7.41
366.0,5,398.25,212.71,345.41,10.65
366.0,6,388.01,161.45,195.0,11.77
366.0,7,113.34,378.44,255.0,11.35
366.0,8,276.61,153.92,120.0,13.01
366.0,9,271.86,72.33,150.0,11.53
367.0,0,22.82,121.02,345.0,14.71
367.0,1,295.12,31.58,152.62,5.6
367.0,2,200.5,1.7,158.1,7.26
367.0,3,217.09,397.08,285.0,12.73
367.0,4,12.12,198.4,91.71,6.77
367.0,5,395.5,222.99,345.0,10.65
367.0,6,384.44,148.14,195.0,13.78
367.0,7,102.25,374.79,248.05,11.7
367.0,8,287.04,147.9,120.0,12.05
367.0,9,277.62,62.36,150.0,11.51
368.0,0,19.1,134.91,345.0,14.38
368.0,1,294.17,27.34,190.97,4.75
368.0,2,206.67,0.37,95.11,6.68
368.0,3,208.55,399.36,285.0,8.84
368.0,4,20.37,198.4,90.0,8.25
368.0,5,392.78,233.12,345.0,10.49
368.0,6,380.82,134.62,195.0,14.0
368.0,7,92.78,368.25,229.95,11.56
368.0,8,297.94,141.61,120.0,12.59
368.0,9,283.18,52.74,150.0,11.12
369.0,0,15.46,148.5,345.0,14.07
369.0,1,289.75,25.71,248.26,4.74
369.0,2,213.06,1.84,75.13,6.57
369.0,3,203.3,399.72,273.21,5.33
369.0,4,29.97,198.4,90.0,9.6
369.0,5,390.0,243.5,345.0,10.75
369.0,6,377.27,121.37,195.0,13.72
369.0,7,84.8,360.27,225.0,11.29
369.0,8,308.91,135.27,120.0,12.67
369.0,9,288.43,43.64,150.0,10.51
370.0,0,11.92,161.69,345.0,13.66
370.0,1,282.79,23.85,255.0,7.2
370.0,2,221.43,4.09,75.0,8.67
370.0,3,198.9,395.33,216.34,6.69
370.0,4,41.37,198.4,90.0,11.4
370.0,5,387.35,253.41,345.0,10.26
370.0,6,374.49,110.99,195.0,10.75
370.0,7,76.38,351.85,225.0,11.9
